Calibrating current sensor...
Make sure motor is NOT moving!
Zero ADC: 467.79
Zero voltage: 2.286
Test current (~0 A): -0.361
Starting test in 3 seconds...
Time_s,RPM,Current_A
28.390031,262.50,-0.106940
28.400068,262.50,0.088563
28.410083,262.50,-0.698338
28.420024,262.50,1.427762
28.430055,262.50,-0.405083
28.440084,262.50,0.694623
28.450023,262.50,-0.395308
28.460067,262.50,-0.639687
28.470108,262.50,-0.634799
28.480052,262.50,0.093451
28.490076,262.50,-0.796089
28.500015,262.50,1.202931
28.510047,262.50,-0.409970
28.520076,262.50,0.450244
28.530004,262.50,0.122776
28.540035,262.50,-0.825415
28.550088,262.50,-0.864515
28.560024,262.50,-0.004301
28.570060,262.50,0.171652
28.580087,262.50,-0.649462
28.590028,262.50,2.395503
28.600051,262.50,-0.385532
28.610084,262.50,-0.346432
28.620035,262.50,-0.654349
28.630075,262.50,-0.048289
28.640016,262.50,-0.434408
28.650051,262.50,-0.243793
28.660100,262.50,-0.962267
28.670036,262.50,0.616422
28.680084,262.50,0.205865
28.690004,262.50,0.293841
28.700035,262.50,0.357380
28.710056,262.50,0.049462
28.720083,262.50,-0.859628
28.730016,262.50,1.491299
28.740051,262.50,0.274291
28.750083,262.50,-0.405083
28.760004,0.00,-0.341544
28.770011,0.00,-0.942717
28.780012,0.00,2.576344
28.790004,0.00,2.366178
28.800003,0.00,-0.278006
28.810003,0.00,0.152102
28.820011,0.00,0.352492
28.830007,0.00,0.156989
28.840003,0.00,0.284066
28.850004,0.00,0.455132
28.860012,0.00,-0.512609
28.870004,0.00,-0.331769
28.880008,0.00,-0.361094
28.890008,0.00,-0.532160
28.900003,0.00,0.684848
28.910007,0.00,0.543108
28.920011,0.00,-0.136266
28.930007,0.00,0.117888
28.940004,0.00,0.489345
28.950004,0.00,0.679960
28.960004,0.00,-0.659237
28.970003,0.00,0.587096
28.980012,0.00,-1.011143
28.990003,0.00,-0.131378
29.000003,0.00,-0.185142
29.010004,0.00,-0.585923
29.020008,0.00,-0.820527
29.030012,0.00,0.220528
29.040012,0.00,0.533333
29.050016,0.00,-0.786314
29.060012,0.00,0.660410
29.070007,0.00,0.591984
29.080011,0.00,0.679960
29.090003,0.00,-0.727663
29.100015,0.00,-0.556598
29.110004,0.00,0.640860
29.120008,0.00,0.396481
29.130004,0.00,0.523558
29.140003,0.00,-0.996480
29.150003,0.00,0.689735
29.160007,0.00,0.650635
29.170011,0.00,0.665297
29.180007,0.00,0.660410
29.190004,0.00,-0.776539
29.200004,0.00,-1.025805
29.210012,0.00,0.411143
29.220008,0.00,-0.625024
29.230007,0.00,-0.219355
29.240011,0.00,-0.844965
29.250007,0.00,0.587096
29.260004,0.00,-0.791202
29.270015,0.00,-0.703225
29.280015,0.00,0.318279
29.290008,0.00,0.435581
29.300008,0.00,0.342717
29.310003,0.00,0.513782
29.320003,0.00,-1.006255
29.330007,0.00,0.518670
29.340011,0.00,-0.522385
29.350011,0.00,-0.756989
29.360008,0.00,-0.058064
29.370012,0.00,-0.400195
29.380016,0.00,0.484457
29.390012,0.00,-0.854740
29.400011,0.00,-0.488172
29.410003,0.00,-0.023851
29.420011,0.00,0.269403
29.430011,0.00,0.416031
29.440015,0.00,-0.952492
29.450004,0.00,0.670185
29.460004,0.00,-0.747213
29.470003,0.00,-0.595698
29.480007,0.00,0.538220
29.490007,0.00,-0.199804
29.500003,0.00,0.508895
29.510011,0.00,0.640860
29.520004,0.00,0.166764
29.530012,0.00,0.650635
29.540008,0.00,-0.224242
29.550012,0.00,-0.087390
29.560007,0.00,0.841250
29.570003,0.00,-0.634799
29.580015,0.00,0.425806
29.590015,0.00,-0.214467
29.600004,0.00,0.621309
29.610012,0.00,-0.585923
29.620008,0.00,0.538220
29.630004,0.00,-0.576148
29.640008,0.00,0.665297
29.650011,0.00,0.337830
29.660003,0.00,-1.162658
29.670011,0.00,0.230303
29.680011,0.00,0.396481
29.690004,0.00,0.298729
29.700012,0.00,0.337830
29.710004,0.00,0.572433
29.720012,0.00,0.557771
29.730012,0.00,0.601759
29.740003,0.00,-0.571260
29.750019,0.00,-0.449071
29.760007,262.50,0.875466
29.770032,262.50,-0.004301
29.780067,262.50,0.675073
29.790092,262.50,-0.287781
29.800027,262.50,1.041641
29.810064,262.50,-0.781426
29.820007,262.50,0.352492
29.830036,262.50,1.134505
29.840063,262.50,1.510851
29.850091,262.50,-0.321994
29.860040,262.50,-0.419745
29.870088,262.50,-0.703225
29.880020,262.50,1.198044
29.890047,262.50,-0.717888
29.900091,262.50,1.339786
29.910028,262.50,2.009385
29.920064,262.50,-0.737438
29.930103,262.50,-0.395308
29.940048,262.50,0.929227
29.950080,262.50,-0.297556
29.960020,262.50,1.124730
29.970052,262.50,2.410166
29.980100,262.50,1.828544
29.990036,262.50,-0.268230
30.000076,262.50,-0.278006
30.010004,0.00,-1.495013
30.020008,0.00,0.254741
30.030012,0.00,0.284066
30.040004,0.00,-0.844965
30.050012,0.00,1.491299
30.060012,0.00,-4.510654
30.070007,0.00,-0.224242
30.080011,0.00,-0.610361
30.090003,0.00,0.098338
30.100004,0.00,-0.258455
30.110004,0.00,0.313392
30.120012,0.00,-0.185142
30.130008,0.00,-0.571260
30.140008,0.00,-0.331769
30.150003,0.00,-0.175366
30.160007,0.00,0.391593
30.170003,0.00,-0.664124
30.180004,0.00,0.039687
30.190004,0.00,0.142326
30.200008,0.00,0.254741
30.210012,0.00,-0.058064
30.220016,0.00,-0.170479
30.230007,0.00,0.367155
30.240003,0.00,-0.414858
30.250003,0.00,-0.038514
30.260007,0.00,-0.380645
30.270004,0.00,-0.512609
30.280015,0.00,-0.365982
30.290004,0.00,-0.248680
30.300003,0.00,-0.106940
30.310007,0.00,0.293841
30.320003,0.00,0.455132
30.330007,0.00,-0.023851
30.340015,0.00,0.675073
30.350004,0.00,-0.209579
30.360004,0.00,0.660410
30.370004,0.00,0.288954
30.380012,0.00,0.240078
30.390016,0.00,0.391593
30.400007,0.00,0.484457
30.410015,0.00,0.587096
30.420011,0.00,-0.766764
30.430011,0.00,0.117888
30.440015,0.00,-0.234017
30.450012,0.00,-0.600586
30.460008,0.00,0.562658
30.470012,0.00,0.587096
30.480016,0.00,0.596871
30.490011,0.00,0.200977
30.500011,0.00,0.078788
30.510007,0.00,-0.263343
30.520015,0.00,-0.160704
30.530015,0.00,-0.566373
30.540008,0.00,0.215640
30.550008,0.00,-0.527272
30.560003,0.00,0.455132
30.570003,0.00,-0.698338
30.580011,0.00,0.694623
30.590003,0.00,0.401368
30.600004,0.00,0.631084
30.610008,0.00,-0.937829
30.620016,0.00,-0.898728
30.630004,0.00,-0.126491
30.640012,0.00,-0.703225
30.650007,0.00,-1.446137
30.660011,0.00,0.401368
30.670007,0.00,0.494232
30.680015,0.00,0.078788
30.690011,0.00,0.303617
30.700008,0.00,-0.053177
30.710004,0.00,0.181427
30.720003,0.00,0.406256
30.730007,0.00,0.244966
30.740007,0.00,-1.187096
30.750007,0.00,0.010362
30.760007,0.00,-0.453959
30.770004,0.00,0.562658
30.780012,0.00,0.264516
30.790004,0.00,-1.338611
30.800012,0.00,-0.722775
30.810012,0.00,0.396481
30.820003,0.00,0.504007
30.830003,0.00,0.621309
30.840007,0.00,-0.287781
30.850011,0.00,-0.082502
30.860015,0.00,-0.478396
30.870008,0.00,0.352492
30.880012,0.00,0.293841
30.890003,0.00,-0.585923
30.900003,0.00,-1.265297
30.910011,0.00,-0.150928
30.920015,0.00,-1.099119
30.930007,0.00,-0.102053
30.940015,0.00,-0.507722
30.950008,0.00,0.455132
30.960004,0.00,0.401368
30.970012,0.00,-0.341544
30.980007,0.00,0.137439
30.990007,0.00,-0.405083
31.000011,0.00,-0.395308
31.010004,350.00,0.518670
31.020099,350.00,0.200977
31.030088,350.00,0.064125
31.040071,350.00,0.303617
31.050067,350.00,1.471748
31.060071,350.00,0.303617
31.070068,350.00,1.461976
31.080080,350.00,0.655522
31.090068,350.00,0.376930
31.100059,350.00,0.088563
31.110052,350.00,0.763049
31.120052,350.00,1.022093
31.130044,350.00,-0.038514
31.140056,350.00,-0.102053
31.150064,350.00,1.369109
31.160068,350.00,0.494232
31.170076,350.00,1.217597
31.180095,350.00,0.562658
31.190095,350.00,1.427762
31.200103,350.00,0.328054
31.210092,350.00,-0.043402
31.220096,350.00,0.117888
31.230096,350.00,1.051416
31.240104,350.00,0.098338
31.250091,350.00,0.430694
31.260087,350.00,0.357380
31.270084,350.00,0.855913
31.280096,350.00,-0.141153
31.290008,350.00,1.608603
31.300104,350.00,1.510851
31.310003,350.00,0.802152
31.320095,350.00,0.689735
31.330095,350.00,1.090519
31.340087,350.00,0.733724
31.350091,350.00,1.642814
31.360099,350.00,0.147214
31.370008,350.00,0.347605
31.380096,350.00,1.559727
31.390100,350.00,0.826590
31.400096,350.00,0.650635
31.410087,350.00,-0.390420
31.420087,350.00,0.719061
31.430076,350.00,1.217597
31.440095,350.00,-0.141153
31.450012,350.00,0.704398
31.460107,350.00,0.587096
31.470100,350.00,0.552883
31.480007,350.00,1.672142
31.490024,350.00,0.416031
31.500024,350.00,0.240078
31.510011,350.00,0.939002
31.520008,350.00,0.420918
31.530103,350.00,-0.146041
31.540016,350.00,1.281133
31.550024,350.00,0.684848
31.560024,350.00,0.005474
31.570016,350.00,-0.058064
31.580020,350.00,0.308504
31.590095,350.00,0.029912
31.600084,350.00,-0.102053
31.610088,350.00,-0.038514
31.620096,350.00,0.807037
31.630088,350.00,0.396481
31.640092,350.00,0.557771
31.650100,350.00,0.435581
31.660007,350.00,1.295795
31.670015,350.00,0.914564
31.680011,350.00,1.041641
31.690023,350.00,1.716130
31.700031,350.00,0.357380
31.710027,350.00,0.836363
31.720024,350.00,0.450244
31.730024,350.00,-0.180254
31.740036,350.00,0.469794
31.750036,350.00,1.320233
31.760032,350.00,0.997655
31.770027,350.00,-0.312219
31.780052,350.00,0.396481
31.790060,350.00,1.168721
31.800071,350.00,0.670185
31.810064,350.00,-0.204692
31.820072,350.00,0.435581
31.830076,350.00,-0.146041
31.840084,350.00,0.499120
31.850076,350.00,0.230303
31.860071,350.00,0.396481
31.870075,350.00,1.330008
31.880071,350.00,0.372043
31.890064,350.00,0.059237
31.900056,350.00,0.934114
31.910051,350.00,0.811925
31.920059,350.00,0.156989
31.930055,350.00,-0.136266
31.940063,350.00,0.357380
31.950059,350.00,1.344671
31.960071,350.00,0.562658
31.970071,350.00,0.376930
31.980064,350.00,0.660410
31.990051,350.00,1.515737
32.000068,350.00,0.797262
32.010051,350.00,-0.087390
32.020046,350.00,0.494232
32.030048,350.00,0.826590
32.040035,350.00,0.719061
32.050033,350.00,-0.102053
32.060028,350.00,0.772824
32.070026,350.00,0.689735
32.080028,350.00,0.142326
32.090030,350.00,1.119845
32.100025,350.00,0.049462
32.110008,350.00,0.963440
32.120105,350.00,0.885239
32.130008,350.00,0.665297
32.140102,350.00,0.865688
32.150100,350.00,0.865688
32.160099,350.00,0.875466
32.170005,350.00,0.244966
32.180004,350.00,0.567546
32.190105,350.00,0.440469
32.200099,350.00,1.325121
32.210014,350.00,1.520624
32.220024,350.00,0.802152
32.230026,350.00,1.437538
32.240043,350.00,0.249853
32.250049,350.00,0.372043
32.260044,350.00,1.173606
32.270046,350.00,-0.248680
32.280052,350.00,0.386705
32.290042,350.00,0.161877
32.300052,350.00,0.841250
32.310039,350.00,1.574390
32.320037,350.00,0.631084
32.330039,350.00,0.831475
32.340049,350.00,0.723948
32.350048,350.00,1.114957
32.360050,350.00,0.420918
32.370048,350.00,0.015249
32.380043,350.00,0.435581
32.390052,350.00,0.684848
32.400047,350.00,1.031866
32.410041,350.00,-0.307331
32.420055,350.00,0.484457
32.430057,350.00,-0.150928
32.440071,350.00,0.689735
32.450077,350.00,-0.380645
32.460086,350.00,-0.009189
32.470100,350.00,0.875466
32.480007,350.00,1.383774
32.490013,350.00,1.369109
32.500022,350.00,1.613488
32.510032,350.00,0.811925
32.520034,350.00,0.435581
32.530036,350.00,0.171652
32.540042,350.00,0.504007
32.550033,350.00,0.367155
32.560035,350.00,0.323167
32.570041,350.00,-0.766764
32.580047,350.00,0.767937
32.590049,350.00,0.767937
32.600048,350.00,0.274291
32.610038,350.00,0.059237
32.620037,350.00,0.782599
32.630039,350.00,1.471748
32.640048,350.00,0.723948
32.650043,350.00,0.376930
32.660041,350.00,-0.018964
32.670051,350.00,1.075854
32.680061,350.00,0.425806
32.690052,350.00,0.205865
32.700035,350.00,0.293841
32.710048,350.00,1.139395
32.720058,350.00,0.606647
32.730056,350.00,1.012316
32.740055,350.00,0.733724
32.750057,350.00,1.281133
32.760066,350.00,0.538220
32.770069,350.00,-0.048289
32.780075,350.00,-0.092278
32.790084,350.00,0.968327
32.800083,350.00,0.885239
32.810081,350.00,0.005474
32.820072,350.00,0.484457
32.830066,350.00,-0.346432
32.840080,350.00,0.460019
32.850063,350.00,0.171652
32.860069,350.00,0.425806
32.870059,350.00,-0.786314
32.880062,350.00,0.670185
32.890060,350.00,0.308504
32.900047,350.00,0.968327
32.910034,350.00,1.163833
32.920047,350.00,0.303617
32.930049,350.00,0.538220
32.940044,350.00,0.147214
32.950050,350.00,0.557771
32.960048,350.00,0.797262
32.970046,350.00,-0.273118
32.980064,350.00,0.650635
32.990058,350.00,1.154056
33.000061,350.00,0.660410
33.010009,0.00,-0.683675
33.020011,0.00,0.078788
33.030006,0.00,-1.475463
33.040008,0.00,-1.714954
33.050010,0.00,3.529422
33.060012,0.00,-0.058064
33.070011,0.00,-0.923166
33.080009,0.00,0.015249
33.090007,0.00,-0.278006
33.100013,0.00,-0.717888
33.110012,0.00,-0.224242
33.120010,0.00,-0.204692
33.130004,0.00,0.513782
33.140007,0.00,0.504007
33.150016,0.00,0.474682
33.160015,0.00,0.200977
33.170013,0.00,0.679960
33.180007,0.00,0.577321
33.190002,0.00,0.386705
33.200016,0.00,0.230303
33.210010,0.00,0.332942
33.220005,0.00,0.025024
33.230003,0.00,-0.634799
33.240009,0.00,-0.405083
33.250011,0.00,-0.390420
33.260002,0.00,-0.556598
33.270004,0.00,-0.038514
33.280010,0.00,0.494232
33.290004,0.00,0.606647
33.300003,0.00,0.655522
33.310012,0.00,0.337830
33.320003,0.00,-0.087390
33.330009,0.00,-1.108894
33.340011,0.00,-0.703225
33.350002,0.00,0.132551
33.360012,0.00,0.073900
33.370006,0.00,0.117888
33.380008,0.00,0.191202
33.390003,0.00,0.230303
33.400012,0.00,-0.654349
33.410011,0.00,0.611534
33.420009,0.00,-0.326881
33.430011,0.00,-0.028739
33.440006,0.00,0.156989
33.450008,0.00,0.401368
33.460006,0.00,-0.678787
33.470008,0.00,0.152102
33.480014,0.00,-0.600586
33.490005,0.00,-0.644574
33.500007,0.00,-0.458846
33.510017,0.00,0.557771
33.520004,0.00,0.108113
33.530010,0.00,-0.018964
33.540004,0.00,0.254741
33.550006,0.00,-0.160704
33.560012,0.00,0.460019
33.570007,0.00,-0.307331
33.580017,0.00,-0.434408
33.590007,0.00,0.543108
33.600013,0.00,-0.243793
33.610008,0.00,0.240078
33.620002,0.00,-0.390420
33.630008,0.00,0.323167
33.640007,0.00,0.318279
33.650005,0.00,-0.776539
33.660003,0.00,0.025024
33.670005,0.00,0.518670
33.680011,0.00,-0.414858
33.690002,0.00,-0.234017
33.700012,0.00,0.244966
33.710010,0.00,0.455132
33.720008,0.00,0.191202
33.730003,0.00,0.191202
33.740013,0.00,0.484457
33.750003,0.00,-0.497947
33.760002,0.00,0.621309
33.770011,0.00,0.489345
33.780002,0.00,-0.126491
33.790008,0.00,-0.405083
33.800003,0.00,-0.292668
33.810009,0.00,-0.229130
33.820003,0.00,0.420918
33.830009,0.00,0.518670
33.840007,0.00,0.523558
33.850006,0.00,0.562658
33.860012,0.00,-0.390420
33.870010,0.00,0.049462
33.880016,0.00,0.464907
33.890014,0.00,0.293841
33.900009,0.00,0.161877
33.910003,0.00,0.464907
33.920009,0.00,-0.214467
33.930004,0.00,0.049462
33.940013,0.00,-0.136266
33.950004,0.00,0.337830
33.960002,0.00,-0.268230
33.970012,0.00,-0.243793
33.980010,0.00,0.420918
33.990005,0.00,0.425806
34.000011,0.00,0.347605
34.010093,350.00,-0.146041
34.020103,350.00,0.249853
34.030002,350.00,0.763049
34.040088,350.00,0.513782
34.050083,350.00,0.332942
34.060077,350.00,1.535289
34.070075,350.00,-0.018964
34.080074,350.00,0.557771
34.090076,350.00,-0.307331
34.100086,350.00,0.728836
34.110088,350.00,0.836363
34.120098,350.00,0.259628
34.130012,350.00,1.134505
34.140022,350.00,0.313392
34.150032,350.00,-0.175366
34.160053,350.00,0.547996
34.170059,350.00,-0.634799
34.180076,350.00,0.269403
34.190071,350.00,0.816812
34.200077,350.00,0.743499
34.210075,350.00,1.095407
34.220081,350.00,0.103226
34.230083,350.00,0.596871
34.240070,350.00,0.670185
34.250064,350.00,0.073900
34.260047,350.00,0.596871
34.270042,350.00,0.738611
34.280048,350.00,0.347605
34.290042,350.00,1.149168
34.300056,350.00,0.719061
34.310047,350.00,0.645747
34.320045,350.00,0.538220
34.330039,350.00,0.186315
34.340049,350.00,0.572433
34.350051,350.00,1.574390
34.360042,350.00,0.865688
34.370040,350.00,0.083675
34.380031,350.00,-0.053177
34.390045,350.00,1.276245
34.400058,350.00,0.679960
34.410034,350.00,0.347605
34.420040,350.00,0.797262
34.430034,350.00,1.403325
34.440052,350.00,0.186315
34.450065,350.00,-0.326881
34.460079,350.00,0.474682
34.470081,350.00,0.337830
34.480079,350.00,0.601759
34.490066,350.00,0.391593
34.500068,350.00,0.831475
34.510063,350.00,1.383774
34.520072,350.00,0.914564
34.530071,350.00,0.855913
34.540069,350.00,-0.087390
34.550071,350.00,1.398435
34.560089,350.00,0.093451
34.570095,350.00,-0.468621
34.580005,350.00,1.608603
34.590103,350.00,0.675073
34.600101,350.00,-0.072727
34.610008,350.00,1.046531
34.620002,350.00,0.489345
34.630004,350.00,0.675073
34.640102,350.00,0.841250
34.650100,350.00,0.973217
34.660102,350.00,0.591984
34.670009,350.00,0.220528
34.680099,350.00,0.557771
34.690002,350.00,0.034800
34.700088,350.00,1.369109
34.710079,350.00,0.826590
34.720077,350.00,0.621309
34.730075,350.00,-0.292668
34.740097,350.00,0.709286
34.750087,350.00,0.865688
34.760093,350.00,0.929227
34.770095,350.00,0.425806
34.780086,350.00,0.504007
34.790069,350.00,-0.082502
34.800060,350.00,0.288954
34.810050,350.00,0.626197
34.820060,350.00,0.117888
34.830051,350.00,1.114957
34.840065,350.00,0.679960
34.850059,350.00,1.505964
34.860065,350.00,0.293841
34.870063,350.00,0.909677
34.880050,350.00,0.562658
34.890048,350.00,0.352492
34.900047,350.00,0.430694
34.910041,350.00,0.851028
34.920032,350.00,0.899904
34.930027,350.00,-0.146041
34.940040,350.00,-0.053177
34.950042,350.00,1.261585
34.960052,350.00,0.523558
34.970050,350.00,0.113001
34.980045,350.00,0.567546
34.990047,350.00,1.491299
35.000049,350.00,0.763049
35.010017,0.00,-0.375757
35.020011,0.00,-0.429521
35.030002,0.00,-0.976930
35.040012,0.00,-1.011143
35.050003,0.00,-2.457869
35.060009,0.00,1.970284
35.070007,0.00,0.342717
35.080013,0.00,-0.062952
35.090003,0.00,-0.727663
35.100013,0.00,0.396481
35.110008,0.00,-0.287781
35.120006,0.00,-0.053177
35.130008,0.00,0.288954
35.140010,0.00,-0.297556
35.150005,0.00,-0.615249
35.160011,0.00,0.088563
35.170005,0.00,0.064125
35.180004,0.00,-0.361094
35.190013,0.00,-0.023851
35.200004,0.00,0.284066
35.210006,0.00,0.411143
35.220012,0.00,-0.243793
35.230007,0.00,0.308504
35.240013,0.00,-0.116715
35.250011,0.00,0.117888
35.260013,0.00,0.142326
35.270008,0.00,-0.038514
35.280010,0.00,-0.028739
35.290012,0.00,-0.561485
35.300006,0.00,-0.165591
35.310005,0.00,-0.409970
35.320007,0.00,0.367155
35.330013,0.00,-0.116715
35.340003,0.00,0.323167
35.350013,0.00,0.240078
35.360004,0.00,0.176539
35.370002,0.00,-0.067840
35.380012,0.00,-0.483284
35.390010,0.00,-0.219355
35.400016,0.00,0.440469
35.410003,0.00,-0.263343
35.420013,0.00,0.269403
35.430007,0.00,-0.258455
35.440002,0.00,0.284066
35.450012,0.00,-0.512609
35.460002,0.00,-0.263343
35.470016,0.00,-0.409970
35.480010,0.00,-0.199804
35.490005,0.00,-0.639687
35.500003,0.00,0.103226
35.510009,0.00,-0.136266
35.520008,0.00,0.020137
35.530006,0.00,0.039687
35.540016,0.00,0.098338
35.550006,0.00,0.054350
35.560009,0.00,-0.644574
35.570003,0.00,0.078788
35.580005,0.00,0.132551
35.590007,0.00,0.337830
35.600013,0.00,-0.023851
35.610012,0.00,-0.165591
35.620010,0.00,0.039687
35.630004,0.00,-0.048289
35.640007,0.00,-0.307331
35.650012,0.00,-0.698338
35.660003,0.00,0.303617
35.670013,0.00,-0.669012
35.680015,0.00,-0.116715
35.690013,0.00,-0.141153
35.700008,0.00,-0.380645
35.710002,0.00,0.029912
35.720005,0.00,-0.053177
35.730007,0.00,0.200977
35.740005,0.00,0.425806
35.750007,0.00,-0.287781
35.760002,0.00,0.244966
35.770008,0.00,-0.136266
35.780002,0.00,-0.561485
35.790012,0.00,0.450244
35.800006,0.00,0.381818
35.810005,0.00,-0.654349
35.820003,0.00,0.518670
35.830017,0.00,-0.170479
35.840015,0.00,-0.556598
35.850002,0.00,0.235190
35.860008,0.00,0.386705
35.870006,0.00,0.200977
35.880008,0.00,-0.160704
35.890003,0.00,-0.488172
35.900005,0.00,0.093451
35.910011,0.00,0.342717
35.920009,0.00,0.152102
35.930015,0.00,-0.043402
35.940017,0.00,0.171652
35.950012,0.00,-0.067840
35.960006,0.00,0.440469
35.970012,0.00,0.460019
35.980010,0.00,0.504007
35.990013,0.00,-0.238905
36.000011,0.00,-0.976930
36.010063,350.00,-1.094232
36.020080,350.00,1.354446
36.030071,350.00,-0.385532
36.040084,350.00,0.147214
36.050086,350.00,0.885239
36.060085,350.00,0.660410
36.070060,350.00,-0.400195
36.080043,350.00,1.119845
36.090053,350.00,0.890126
36.100051,350.00,0.880351
36.110042,350.00,0.264516
36.120040,350.00,0.821700
36.130027,350.00,0.689735
36.140033,350.00,0.274291
36.150039,350.00,1.354446
36.160045,350.00,-0.067840
36.170051,350.00,1.158943
36.180065,350.00,0.416031
36.190063,350.00,0.073900
36.200042,350.00,0.381818
36.210044,350.00,0.660410
36.220039,350.00,0.987878
36.230037,350.00,1.393547
36.240043,350.00,-0.111828
36.250061,350.00,-0.033627
36.260070,350.00,0.523558
36.270069,350.00,-0.600586
36.280075,350.00,-0.116715
36.290092,350.00,0.904789
36.300086,350.00,-0.092278
36.310100,350.00,1.090519
36.320007,350.00,1.359336
36.330017,350.00,-0.126491
36.340038,350.00,0.518670
36.350036,350.00,0.010362
36.360042,350.00,0.430694
36.370033,350.00,0.895014
36.380031,350.00,0.929227
36.390037,350.00,-0.190029
36.400035,350.00,0.450244
36.410022,350.00,-0.053177
36.420032,350.00,0.562658
36.430034,350.00,-0.400195
36.440044,350.00,-0.155816
36.450065,350.00,1.569500
36.460056,350.00,-0.043402
36.470069,350.00,0.699511
36.480079,350.00,0.758162
36.490085,350.00,0.054350
36.500064,350.00,0.728836
36.510002,0.00,1.613488
36.520011,0.00,1.031866
36.530002,0.00,-0.444183
36.540012,0.00,-0.087390
36.550003,0.00,-2.594721
36.560012,0.00,-0.248680
36.570011,0.00,0.420918
36.580005,0.00,-0.942717
36.590007,0.00,0.538220
36.600006,0.00,0.494232
36.610015,0.00,0.601759
36.620002,0.00,0.567546
36.630008,0.00,-0.932941
36.640003,0.00,-0.615249
36.650012,0.00,0.679960
36.660007,0.00,0.635972
36.670009,0.00,-0.185142
36.680004,0.00,-0.576148
36.690017,0.00,0.494232
36.700004,0.00,-0.962267
36.710010,0.00,0.660410
36.720005,0.00,0.596871
36.730010,0.00,-0.898728
36.740009,0.00,0.171652
36.750011,0.00,-0.722775
36.760002,0.00,-0.585923
36.770004,0.00,0.660410
36.780002,0.00,-0.170479
36.790019,0.00,0.191202
36.800003,0.00,-0.742326
36.810012,0.00,0.640860
36.820003,0.00,-0.747213
36.830005,0.00,-0.698338
36.840007,0.00,-0.996480
36.850006,0.00,-0.698338
36.860004,0.00,-0.634799
36.870002,0.00,-0.517497
36.880004,0.00,-0.620136
36.890007,0.00,0.650635
36.900012,0.00,0.372043
36.910011,0.00,0.626197
36.920013,0.00,0.601759
36.930011,0.00,0.528445
36.940006,0.00,-0.219355
36.950004,0.00,-0.434408
36.960006,0.00,-0.014076
36.970008,0.00,-0.297556
36.980007,0.00,-0.698338
36.990016,0.00,0.376930
37.000007,0.00,0.054350
37.010002,0.00,-0.600586
37.020008,0.00,0.504007
37.030010,0.00,-0.737438
37.040008,0.00,0.670185
37.050006,0.00,0.596871
37.060012,0.00,0.103226
37.070007,0.00,-0.752101
37.080009,0.00,0.288954
37.090007,0.00,-0.282893
37.100017,0.00,0.577321
37.110012,0.00,0.484457
37.120002,0.00,-0.747213
37.130008,0.00,-0.067840
37.140014,0.00,-0.649462
37.150005,0.00,0.416031
37.160007,0.00,0.455132
37.170009,0.00,0.582209
37.180004,0.00,0.543108
37.190013,0.00,-0.517497
37.200004,0.00,-0.615249
37.210010,0.00,-0.815639
37.220008,0.00,-0.058064
37.230010,0.00,0.274291
37.240005,0.00,-0.214467
37.250015,0.00,-1.118669
37.260009,0.00,0.464907
37.270015,0.00,0.142326
37.280006,0.00,0.626197
37.290012,0.00,-0.224242
37.300006,0.00,0.474682
37.310012,0.00,0.054350
37.320007,0.00,0.288954
37.330017,0.00,-0.058064
37.340007,0.00,0.616422
37.350013,0.00,-0.395308
37.360004,0.00,-0.664124
37.370006,0.00,0.587096
37.380008,0.00,-0.297556
37.390007,0.00,-0.483284
37.400012,0.00,0.240078
37.410011,0.00,-0.820527
37.420013,0.00,0.127664
37.430019,0.00,0.176539
37.440013,0.00,0.142326
37.450008,0.00,-0.380645
37.460006,0.00,0.552883
37.470012,0.00,-0.708113
37.480010,0.00,-0.522385
37.490009,0.00,-0.380645
37.500007,0.00,0.655522
37.510021,350.00,1.354446
37.520023,350.00,1.168721
37.530036,350.00,0.069013
37.540031,350.00,0.591984
37.550037,350.00,0.982990
37.560020,350.00,1.134505
37.570018,350.00,0.665297
37.580024,350.00,0.699511
37.590023,350.00,0.244966
37.600028,350.00,0.396481
37.610023,350.00,1.344671
37.620037,350.00,0.323167
37.630046,350.00,-0.302444
37.640064,350.00,1.105180
37.650058,350.00,1.403325
37.660068,350.00,0.293841
37.670078,350.00,-0.229130
37.680091,350.00,0.855913
37.690090,350.00,0.826590
37.700073,350.00,0.342717
37.710071,350.00,1.041641
37.720081,350.00,1.325121
37.730094,350.00,1.339786
37.740100,350.00,0.391593
37.750095,350.00,0.347605
37.760002,0.00,1.721017
37.770004,0.00,-0.634799
37.780006,0.00,-1.455913
37.790012,0.00,-0.111828
37.800003,0.00,0.557771
37.810012,0.00,-0.072727
37.820007,0.00,-0.253568
37.830005,0.00,0.303617
37.840011,0.00,0.626197
37.850017,0.00,0.616422
37.860012,0.00,0.240078
37.870010,0.00,0.152102
37.880012,0.00,0.337830
37.890010,0.00,0.679960
37.900009,0.00,-0.800977
37.910007,0.00,0.469794
37.920013,0.00,0.645747
37.930011,0.00,-1.045356
37.940006,0.00,-0.898728
37.950004,0.00,0.161877
37.960002,0.00,-0.341544
37.970008,0.00,0.220528
37.980014,0.00,0.591984
37.990009,0.00,0.450244
38.000003,0.00,0.606647
38.010009,0.00,-0.859628
38.020008,0.00,-0.488172
38.030006,0.00,-0.849853
38.040004,0.00,0.504007
38.050010,0.00,0.064125
38.060009,0.00,-0.097165
